court_lin_heu_01,behaviour,ID,type,redYN,date,trial,time_of_day,age_male,HC_model_ID,TLC_model_ID,position_HC,position_TLC,light_HC,light_TLC,temp,hum,observer,broods,HC_type,exp_line,males_inside,resp_other_males,pref_other_males
0,approach,A18_802,TLCx(TLCxHC),Y,2018_12_17,2,41216,15,8,11,2,5,8611.2,8611.2,26.207,62.119,Sebas,C18_033,NA,line2,23,26,0.230769230769231
0,approach,A18_826,TLCx(TLCxHC),Y,2018_12_17,2,41217,11,8,11,2,5,8611.2,8266.7,26.207,62.119,Sebas,C18_035,NA,line2,23,30,0.2
0,approach,A18_802,TLCx(TLCxHC),Y,2018_12_17,2,41242,15,8,11,2,5,9300.1,7233.4,26.207,62.119,Sebas,C18_033,NA,line2,23,26,0.230769230769231
0,approach,A18_802,TLCx(TLCxHC),Y,2018_12_17,2,41524,15,8,11,2,5,10333.4,7233.4,26.207,62.119,Sebas,C18_033,NA,line2,23,26,0.230769230769231
0,court_init,A18_784,TLCxHC,Y,2018_12_17,2,41637,17,8,11,2,5,10333.4,7577.8,26.207,62.119,Sebas,C18_036,NA,line3_Different_Grandma_though,23,29,0.172413793103448
0,approach,A18_743,HC,Y,2018_12_17,2,41639,24,8,11,2,5,10333.4,7577.8,26.207,62.119,Sebas,Stock(30)-SM,SM_Stock,NA,23,27,0.222222222222222
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_17,2,41851,22,8,11,2,5,8611.2,7577.8,26.573,64.538,Sebas,C18_032,NA,line2,23,24,0.208333333333333
0,approach,A18_743,HC,Y,2018_12_17,2,41864,24,8,11,2,5,8611.2,7577.8,26.573,64.538,Sebas,Stock(30)-SM,SM_Stock,NA,23,27,0.222222222222222
0,court_init,A18_743,HC,Y,2018_12_17,2,41908,24,8,11,2,5,11022.3,7577.8,26.573,64.538,Sebas,Stock(30)-SM,SM_Stock,NA,23,27,0.222222222222222
0,court_init,A18_770,HC,Y,2018_12_17,2,41930,20,8,11,2,5,9300.1,6544.5,26.573,64.538,Sebas,Stock(30)-SM,SM_Stock,NA,23,29,0.172413793103448
0,approach,A18_743,HC,Y,2018_12_17,2,41952,24,8,11,2,5,10677.8,7577.8,26.573,64.538,Sebas,Stock(30)-SM,SM_Stock,NA,23,27,0.222222222222222
0,approach,A18_779,TLCxHC,Y,2018_12_17,2,42006,19,8,11,2,5,10677.8,7577.8,26.573,64.538,Sebas,C18_034,NA,line3_Different_Grandma_though,23,28,0.178571428571429
1,approach,A18_761,(TLCxHC)xTLC,Y,2018_12_17,2,42033,21,8,11,2,5,11711.2,9300.1,26.573,64.538,Sebas,C18_030,NA,line2,23,30,0.166666666666667
0,approach,A18_804,TLCx(TLCxHC),N,2018_12_17,2,42063,14,8,11,2,5,11022.3,8266.7,26.573,64.538,Sebas,C18_033,NA,line2,23,30,0.2
0,approach,A18_811,TLCx(TLCxHC),N,2018_12_17,2,42281,12,8,11,2,5,14466.8,8611.2,26.573,64.538,Sebas,C18_032,NA,line2,23,30,0.2
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_17,2,42288,22,8,11,2,5,14466.8,8611.2,26.573,64.538,Sebas,C18_032,NA,line2,23,24,0.208333333333333
0,court_init,A18_754,TLCx(TLCxHC),Y,2018_12_17,2,42329,22,8,11,2,5,14466.8,8611.2,26.573,64.538,Sebas,C18_032,NA,line2,23,24,0.208333333333333
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_17,2,42334,22,8,11,2,5,14466.8,8611.2,26.573,64.538,Sebas,C18_032,NA,line2,23,24,0.208333333333333
0,approach,A18_796,TLCx(TLCxHC),Y,2018_12_17,2,42417,16,8,11,2,5,14466.8,4305.6,26.573,64.538,Sebas,C18_033,NA,line2,23,30,0.2
1,court_init,A18_754,TLCx(TLCxHC),Y,2018_12_17,3,42505,22,8,11,5,1,8611.2,8611.2,26.573,64.538,Sebas,C18_032,NA,line2,23,9,0.444444444444444
0,approach,A18_739,TLCx(TLCxHC),Y,2018_12_17,3,42542,24,8,11,5,1,6544.5,8611.2,26.573,64.538,Sebas,C18_032,NA,line2,23,13,0.615384615384615
0,approach,A18_796,TLCx(TLCxHC),Y,2018_12_17,3,42582,16,8,11,5,1,7577.8,8611.2,26.573,64.538,Sebas,C18_033,NA,line2,23,13,0.615384615384615
0,approach,A18_779,TLCxHC,Y,2018_12_17,3,43347,19,8,11,5,1,1130.2,7233.4,26.671,63.606,Sebas,C18_034,NA,line3_Different_Grandma_though,23,13,0.615384615384615
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_17,3,43950,22,8,11,5,1,4822.3,6200,26.304,66.347,Sebas,C18_032,NA,line2,23,9,0.444444444444444
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_17,3,44492,22,8,11,5,1,41333.6,7577.8,26.304,66.347,Sebas,C18_032,NA,line2,23,9,0.444444444444444
1,approach,A18_743,HC,Y,2018_12_17,3,44576,24,8,11,5,1,2669.5,7577.8,26.085,68.18,Sebas,Stock(30)-SM,SM_Stock,NA,23,13,0.538461538461538
1,court_init,A18_802,TLCx(TLCxHC),Y,2018_12_17,3,44699,15,8,11,5,1,7233.4,5511.1,26.085,68.18,Sebas,C18_033,NA,line2,23,12,0.583333333333333
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_17,3,45216,22,8,11,5,1,13089,12400.1,26.085,68.18,Sebas,C18_032,NA,line2,23,9,0.444444444444444
0,approach,A18_770,HC,Y,2018_12_17,3,47012,20,8,11,5,1,10333.4,9300.1,25.89,68.926,Sebas,Stock(30)-SM,SM_Stock,NA,23,13,0.615384615384615
1,approach,A18_784,TLCxHC,Y,2018_12_17,3,47036,17,8,11,5,1,9644.5,8611.2,25.89,68.926,Sebas,C18_036,NA,line3_Different_Grandma_though,23,13,0.538461538461538
1,approach,A18_805,TLCx(TLCxHC),Y,2018_12_17,3,47179,14,8,11,5,1,10333.4,8611.2,25.89,68.926,Sebas,C18_033,NA,line2,23,13,0.538461538461538
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_17,3,47211,22,8,11,5,1,9644.5,9300.1,25.89,68.926,Sebas,C18_032,NA,line2,23,9,0.444444444444444
0,court_init,A18_802,TLCx(TLCxHC),Y,2018_12_17,3,47292,15,8,11,5,1,9644.5,8611.2,25.914,69.56,Sebas,C18_033,NA,line2,23,12,0.583333333333333
1,approach,A18_784,TLCxHC,Y,2018_12_17,4,49570,17,8,11,3,2,11022.3,8266.7,26.28,68.275,Sebas,C18_036,NA,line3_Different_Grandma_though,23,2,1
1,court_init,A18_802,TLCx(TLCxHC),Y,2018_12_17,4,49778,15,8,11,3,2,12400.1,8266.7,26.28,68.275,Sebas,C18_033,NA,line2,23,2,1
1,approach,A18_811,TLCx(TLCxHC),N,2018_12_17,4,51657,12,8,11,3,2,10677.8,NA,26.818,65.554,Sebas,C18_032,NA,line2,23,2,1
1,approach,A18_811,TLCx(TLCxHC),N,2018_12_18,1,39004,13,11,6,6,1,9300.1,9644.5,24.847,70.289,Sebas,C18_032,NA,line2,23,14,0.571428571428571
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,1,39617,23,11,6,6,1,9644.5,9644.5,25.38,68.115,Sebas,C18_032,NA,line2,23,15,0.6
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,1,39761,23,11,6,6,1,5511.1,10333.4,25.38,68.115,Sebas,C18_032,NA,line2,23,15,0.6
0,approach,A18_770,HC,Y,2018_12_18,1,39815,21,11,6,6,1,3788.9,7577.8,25.38,68.115,Sebas,Stock(30)-SM,SM_Stock,NA,23,16,0.5625
0,approach,A18_777,HC,Y,2018_12_18,1,40232,20,11,6,6,1,3788.9,13089,25.841,66.75,Sebas,Stock(48)-SM,SM_Stock,NA,23,16,0.5625
1,approach,A18_826,TLCx(TLCxHC),Y,2018_12_18,1,40687,12,11,6,6,1,11022.3,10677.8,25.841,66.75,Sebas,C18_035,NA,line2,23,16,0.5
0,sitting,A18_801,HC,Y,2018_12_18,1,41164,16,11,6,6,1,10333.4,9644.5,26.231,65.089,Sebas,Stock(30)-SM,SM_Stock,NA,23,14,0.5
1,approach,A18_808,TLCx(TLCxHC),N,2018_12_18,1,41364,14,11,6,6,1,4477.8,10333.4,26.231,65.089,Sebas,C18_033,NA,line2,23,16,0.5
1,court_init,A18_801,HC,Y,2018_12_18,1,41370,16,11,6,6,1,10333.4,10333.4,26.231,65.089,Sebas,Stock(30)-SM,SM_Stock,NA,23,14,0.5
1,approach,A18_801,HC,Y,2018_12_18,1,41386,16,11,6,6,1,8611.2,10333.4,26.231,65.089,Sebas,Stock(30)-SM,SM_Stock,NA,23,14,0.5
1,sitting,A18_763,TLCx(TLCxHC),Y,2018_12_18,1,41690,22,11,6,6,1,2755.6,10333.4,26.231,65.089,Sebas,C18_032,NA,line2,23,16,0.5
1,sitting,A18_761,(TLCxHC)xTLC,Y,2018_12_18,1,41731,22,11,6,6,1,14466.8,10333.4,26.231,65.089,Sebas,C18_030,NA,line2,23,16,0.5
0,court_init,A18_811,TLCx(TLCxHC),N,2018_12_18,1,41927,13,11,6,6,1,10333.4,5166.7,26.573,63.222,Sebas,C18_032,NA,line2,23,14,0.571428571428571
0,approach,A18_811,TLCx(TLCxHC),N,2018_12_18,1,42092,13,11,6,6,1,10333.4,9644.5,26.573,63.222,Sebas,C18_032,NA,line2,23,14,0.571428571428571
1,approach,A18_796,TLCx(TLCxHC),Y,2018_12_18,1,42197,17,11,6,6,1,10333.4,10333.4,26.573,63.222,Sebas,C18_033,NA,line2,23,16,0.5
0,court_init,A18_739,TLCx(TLCxHC),Y,2018_12_18,1,42260,25,11,6,6,1,10333.4,9644.5,26.573,63.222,Sebas,C18_032,NA,line2,23,15,0.533333333333333
1,approach,A18_739,TLCx(TLCxHC),Y,2018_12_18,1,42261,25,11,6,6,1,10677.8,9644.5,26.573,63.222,Sebas,C18_032,NA,line2,23,15,0.533333333333333
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,2,43274,23,11,6,2,6,14466.8,13089,26.549,65.752,Sebas,C18_032,NA,line2,23,11,0.454545454545455
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,2,43616,23,11,6,2,6,35822.5,8611.2,26.549,65.752,Sebas,C18_032,NA,line2,23,11,0.454545454545455
1,approach,A18_808,TLCx(TLCxHC),N,2018_12_18,2,43896,14,11,6,2,6,74400.5,9300.1,26.426,66.762,Sebas,C18_033,NA,line2,23,15,0.533333333333333
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,2,43899,23,11,6,2,6,57867,7233.4,26.426,66.762,Sebas,C18_032,NA,line2,23,11,0.454545454545455
1,sitting,A18_779,TLCxHC,Y,2018_12_18,2,44119,20,11,6,2,6,13089,6544.5,26.426,66.762,Sebas,C18_034,NA,line3_Different_Grandma_though,23,14,0.571428571428571
0,approach,A18_737,TLCx(TLCxHC),N,2018_12_18,2,44449,25,11,6,2,6,93689.5,9644.5,26.426,66.762,Sebas,C18_032,NA,line2,23,14,0.642857142857143
0,approach,A18_737,TLCx(TLCxHC),N,2018_12_18,2,44451,25,11,6,2,6,93689.5,9644.5,26.426,66.762,Sebas,C18_032,NA,line2,23,14,0.642857142857143
0,approach,A18_753,TLCx(TLCxHC),Y,2018_12_18,2,44591,24,11,6,2,6,71644.9,8611.2,26.598,65.334,Sebas,C18_032,NA,line2,23,15,0.6
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,2,44860,23,11,6,2,6,88178.4,8266.7,26.598,65.334,Sebas,C18_032,NA,line2,23,11,0.454545454545455
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,2,44899,23,11,6,2,6,88178.4,8611.2,26.598,65.334,Sebas,C18_032,NA,line2,23,11,0.454545454545455
0,approach,A18_779,TLCxHC,Y,2018_12_18,2,44955,20,11,6,2,6,88178.4,8266.7,26.598,65.334,Sebas,C18_034,NA,line3_Different_Grandma_though,23,14,0.571428571428571
1,court_init,A18_805,TLCx(TLCxHC),Y,2018_12_18,2,45130,15,11,6,2,6,5166.7,4650,26.598,65.334,Sebas,C18_033,NA,line2,23,15,0.533333333333333
1,approach,A18_804,TLCx(TLCxHC),N,2018_12_18,2,45838,15,11,6,2,6,55111.5,9644.5,26.475,68.189,Sebas,C18_033,NA,line2,23,15,0.533333333333333
0,court_init,A18_796,TLCx(TLCxHC),Y,2018_12_18,2,46244,17,11,6,2,6,24800.2,9300.1,26.475,68.189,Sebas,C18_033,NA,line2,23,15,0.6
1,approach,A18_761,(TLCxHC)xTLC,Y,2018_12_18,2,46259,22,11,6,2,6,46844.8,9300.1,26.475,68.189,Sebas,C18_030,NA,line2,23,15,0.533333333333333
0,approach,A18_784,TLCxHC,Y,2018_12_18,2,46281,18,11,6,2,6,34444.7,9300.1,26.475,68.189,Sebas,C18_036,NA,line3_Different_Grandma_though,23,15,0.6
0,court_init,A18_739,TLCx(TLCxHC),Y,2018_12_18,3,47703,25,11,6,1,2,39955.8,10677.8,25.793,71.624,Sebas,C18_032,NA,line2,23,2,0
0,approach,A18_743,HC,Y,2018_12_18,3,48596,25,11,6,1,2,11711.2,10333.4,25.793,73.429,Sebas,Stock(30)-SM,SM_Stock,NA,23,2,0
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,3,49083,23,11,6,1,2,9300.1,6200,25.793,73.93,Sebas,C18_032,NA,line2,23,2,0
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_18,4,51528,23,11,6,3,4,10333.4,7577.8,25.72,72.913,Sebas,C18_032,NA,line2,23,3,1
1,approach,A18_763,TLCx(TLCxHC),Y,2018_12_18,4,52571,22,11,6,3,4,11022.3,8266.7,25.671,74.318,Sebas,C18_032,NA,line2,23,1,1
1,approach,A18_763,TLCx(TLCxHC),Y,2018_12_18,4,52573,22,11,6,3,4,11022.3,8266.7,25.671,74.318,Sebas,C18_032,NA,line2,23,1,1
1,court_init,A18_763,TLCx(TLCxHC),Y,2018_12_18,4,52585,22,11,6,3,4,11022.3,8266.7,25.671,74.318,Sebas,C18_032,NA,line2,23,1,1
1,approach,A18_796,TLCx(TLCxHC),Y,2018_12_19,1,36350,18,9,10,3,1,6200,7233.4,22.848,79.422,Sebas,C18_033,NA,line2,20,1,1
1,approach,A18_802,TLCx(TLCxHC),Y,2018_12_19,1,37720,17,9,10,3,1,8611.2,9644.5,23.4,80.935,Sebas,C18_033,NA,line2,20,2,1
1,approach,A18_796,TLCx(TLCxHC),Y,2018_12_19,1,37894,18,9,10,3,1,16533.4,18600.1,23.4,80.935,Sebas,C18_033,NA,line2,20,1,1
1,sitting,A18_762,(TLCxHC)xTLC,Y,2018_12_19,2,38807,23,9,10,5,4,9300.1,5166.7,23.665,78.505,Sebas,C18_030,NA,line2,20,24,0.916666666666667
1,approach,A18_808,TLCx(TLCxHC),N,2018_12_19,2,38850,15,9,10,5,4,8611.2,6544.5,23.665,78.505,Sebas,C18_033,NA,line2,20,22,0.954545454545455
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_19,2,39226,24,9,10,5,4,6200,8266.7,23.954,76.371,Sebas,C18_032,NA,line2,20,21,0.904761904761905
1,court_init,A18_754,TLCx(TLCxHC),Y,2018_12_19,2,39243,24,9,10,5,4,4477.8,8266.7,23.954,76.371,Sebas,C18_032,NA,line2,20,21,0.904761904761905
1,court_init,A18_808,TLCx(TLCxHC),N,2018_12_19,2,39366,15,9,10,5,4,1636.1,9300.1,23.954,76.371,Sebas,C18_033,NA,line2,20,22,0.954545454545455
1,approach,A18_762,(TLCxHC)xTLC,Y,2018_12_19,2,39478,23,9,10,5,4,1463.9,8266.7,23.954,76.371,Sebas,C18_030,NA,line2,20,24,0.916666666666667
1,approach,A18_826,TLCx(TLCxHC),Y,2018_12_19,2,39568,13,9,10,5,4,13777.9,12400.1,23.954,76.371,Sebas,C18_035,NA,line2,20,26,0.923076923076923
0,approach,A18_811,TLCx(TLCxHC),N,2018_12_19,2,39614,14,9,10,5,4,12400.1,11711.2,23.954,76.371,Sebas,C18_032,NA,line2,20,26,0.961538461538462
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_19,2,39654,24,9,10,5,4,1894.5,4650,23.954,76.371,Sebas,C18_032,NA,line2,20,21,0.904761904761905
1,court_init,A18_762,(TLCxHC)xTLC,Y,2018_12_19,2,39721,23,9,10,5,4,10333.4,9644.5,23.954,76.371,Sebas,C18_030,NA,line2,20,24,0.916666666666667
1,court_init,A18_808,TLCx(TLCxHC),N,2018_12_19,2,39802,15,9,10,5,4,2927.8,8611.2,23.954,76.371,Sebas,C18_033,NA,line2,20,22,0.954545454545455
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_19,2,39851,24,9,10,5,4,2325,8266.7,23.954,76.371,Sebas,C18_032,NA,line2,20,21,0.904761904761905
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_19,2,39865,24,9,10,5,4,2755.6,8266.7,23.954,76.371,Sebas,C18_032,NA,line2,20,21,0.904761904761905
1,approach,A18_760,TLCx(TLCxHC),Y,2018_12_19,2,39914,23,9,10,5,4,2669.5,8266.7,23.954,76.371,Sebas,C18_032,NA,line2,20,25,0.92
1,court_init,A18_754,TLCx(TLCxHC),Y,2018_12_19,2,40040,24,9,10,5,4,7233.4,8266.7,23.954,76.371,Sebas,C18_032,NA,line2,20,21,0.904761904761905
1,court_init,A18_760,TLCx(TLCxHC),Y,2018_12_19,2,40260,23,9,10,5,4,6544.5,9300.1,24.339,74.906,Sebas,C18_032,NA,line2,20,25,0.92
1,approach,A18_770,HC,Y,2018_12_19,2,41170,22,9,10,5,4,8266.7,11711.2,24.677,76.342,Sebas,Stock(30)-SM,SM_Stock,NA,20,26,0.923076923076923
0,approach,A18_808,TLCx(TLCxHC),N,2018_12_19,2,41250,15,9,10,5,4,5511.1,8266.7,24.677,76.342,Sebas,C18_033,NA,line2,20,22,0.954545454545455
1,approach,A18_804,TLCx(TLCxHC),N,2018_12_19,2,41301,16,9,10,5,4,10677.8,14466.8,24.677,76.342,Sebas,C18_033,NA,line2,20,26,0.923076923076923
1,approach,A18_808,TLCx(TLCxHC),N,2018_12_19,2,41495,15,9,10,5,4,8611.2,10677.8,24.677,76.342,Sebas,C18_033,NA,line2,20,22,0.954545454545455
1,approach,A18_743,HC,Y,2018_12_19,2,41847,26,9,10,5,4,9300.1,12400.1,24.677,76.342,Sebas,Stock(30)-SM,SM_Stock,NA,20,21,0.904761904761905
1,sitting,A18_796,TLCx(TLCxHC),Y,2018_12_19,2,42086,18,9,10,5,4,8611.2,14466.8,25.04,73.637,Sebas,C18_033,NA,line2,20,26,0.923076923076923
1,court_init,A18_743,HC,Y,2018_12_19,2,42228,26,9,10,5,4,7233.4,9644.5,25.04,73.637,Sebas,Stock(30)-SM,SM_Stock,NA,20,21,0.904761904761905
1,court_init,A18_743,HC,Y,2018_12_19,2,42411,26,9,10,5,4,9300.1,13089,25.04,73.637,Sebas,Stock(30)-SM,SM_Stock,NA,20,21,0.904761904761905
1,approach,A18_743,HC,Y,2018_12_19,2,42455,26,9,10,5,4,11711.2,15155.7,25.04,73.637,Sebas,Stock(30)-SM,SM_Stock,NA,20,21,0.904761904761905
1,court_init,A18_743,HC,Y,2018_12_19,2,42526,26,9,10,5,4,6544.5,8611.2,25.04,73.637,Sebas,Stock(30)-SM,SM_Stock,NA,20,21,0.904761904761905
1,court_init,A18_743,HC,Y,2018_12_19,2,42568,26,9,10,5,4,5511.1,5511.1,25.04,73.637,Sebas,Stock(30)-SM,SM_Stock,NA,20,21,0.904761904761905
0,sitting,A18_784,TLCxHC,Y,2018_12_19,3,42928,19,9,10,1,5,9644.5,7577.8,25.234,73.056,Sebas,C18_036,NA,line3_Different_Grandma_though,20,52,0.326923076923077
0,approach,A18_784,TLCxHC,Y,2018_12_19,3,43134,19,9,10,1,5,10333.4,7233.4,25.234,73.056,Sebas,C18_036,NA,line3_Different_Grandma_though,20,52,0.326923076923077
0,sitting,A18_796,TLCx(TLCxHC),Y,2018_12_19,3,43240,18,9,10,1,5,15155.7,8611.2,25.234,73.056,Sebas,C18_033,NA,line2,20,55,0.327272727272727
0,court_init,A18_743,HC,Y,2018_12_19,3,43421,26,9,10,1,5,10677.8,5511.1,25.234,73.056,Sebas,Stock(30)-SM,SM_Stock,NA,20,53,0.339622641509434
0,approach,A18_743,HC,Y,2018_12_19,3,43581,26,9,10,1,5,11711.2,9644.5,25.234,73.056,Sebas,Stock(30)-SM,SM_Stock,NA,20,53,0.339622641509434
0,approach,A18_796,TLCx(TLCxHC),Y,2018_12_19,3,43629,18,9,10,1,5,11022.3,9644.5,25.234,73.056,Sebas,C18_033,NA,line2,20,55,0.327272727272727
0,approach,A18_804,TLCx(TLCxHC),N,2018_12_19,3,43629,16,9,10,1,5,11022.3,9644.5,25.234,73.056,Sebas,C18_033,NA,line2,20,51,0.294117647058824
0,approach,A18_796,TLCx(TLCxHC),Y,2018_12_19,3,43662,18,9,10,1,5,10333.4,2755.6,25.477,72.127,Sebas,C18_033,NA,line2,20,55,0.327272727272727
1,approach,A18_802,TLCx(TLCxHC),Y,2018_12_19,3,43672,17,9,10,1,5,11711.2,10677.8,25.477,72.127,Sebas,C18_033,NA,line2,20,55,0.309090909090909
0,approach,A18_802,TLCx(TLCxHC),Y,2018_12_19,3,43682,17,9,10,1,5,11022.3,10333.4,25.477,72.127,Sebas,C18_033,NA,line2,20,55,0.309090909090909
1,approach,A18_754,TLCx(TLCxHC),Y,2018_12_19,3,43734,24,9,10,1,5,7233.4,5338.9,25.477,72.127,Sebas,C18_032,NA,line2,20,48,0.208333333333333
0,court_init,A18_743,HC,Y,2018_12_19,3,43887,26,9,10,1,5,9300.1,9300.1,25.477,72.127,Sebas,Stock(30)-SM,SM_Stock,NA,20,53,0.339622641509434
0,approach,A18_754,TLCx(TLCxHC),Y,2018_12_19,3,43900,24,9,10,1,5,8266.7,8266.7,25.477,72.127,Sebas,C18_032,NA,line2,20,48,0.208333333333333
